"","ALF47_merged","ALF45_merged","ALF38_merged","ALF37_merged","ALF14_merged","ALF39_merged","ALF13_merged","ALF17_merged","ALF32_merged","ALF01_merged","ALF21_merged","ALF12_merged","ALF30_merged","ALF08_merged","ALF18_merged","ALF16_merged","ALF43_merged","ALF31_merged","ALF07_merged","ALF46_merged","ALF27_merged","ALF02_merged","ALF41_merged","ALF06_merged","ALF34_merged","ALF15_merged","ALF11_merged","ALF09_merged","ALF19_merged","ALF03_merged","ALF04_merged","ALF28_merged","ALF05_merged","ALF20_merged","ALF40_merged","ALF10_merged","ALF22_merged","ALF44_merged","ALF23_merged","ALF25_merged","ALF26_merged","ALF42_merged","ALF33_merged","ALF24_merged","ALF35_merged","ALF36_merged"
"Chr1_80866895",0,0,0,0,0,0.0666666666666667,0,0.153846153846154,0.0769230769230769,0,0.0666666666666667,0,0,0.0476190476190476,0,0,0.0833333333333333,0.384615384615385,0,0.0666666666666667,0,0,0.181818181818182,0.04,0.25,0,0,0.0909090909090909,0,0.0416666666666667,0.166666666666667,0.25,0,0.05,0,0,0.0476190476190476,0.1,0.136363636363636,0.222222222222222,0.105263157894737,0,0.0869565217391304,0,0.384615384615385,0
"Chr1_80867009",0,0.0769230769230769,0.307692307692308,0.0588235294117647,0.296296296296296,0.142857142857143,0.125,0.153846153846154,0,0,0.333333333333333,0,0.0625,0.105263157894737,0,0.272727272727273,0,0.153846153846154,0.0952380952380952,0.142857142857143,0.117647058823529,0.136363636363636,0,0.0833333333333333,0,0.176470588235294,0.153846153846154,0,0.1,0.0526315789473684,0.214285714285714,0,0.0625,0,0.272727272727273,0.105263157894737,0,0.333333333333333,0.105263157894737,0,0.125,0,0.05,0.0555555555555556,0,0.25
"Chr1_80891060",0.14,0.0869565217391304,0.05,0.0454545454545455,0.140625,0.0833333333333333,0.02,0.125,0.166666666666667,0.136363636363636,0.0851063829787234,0.104166666666667,0.152542372881356,0.123287671232877,0.121212121212121,0,0,0.105263157894737,0.102040816326531,0.125,0.132075471698113,0.0447761194029851,0.04,0.147540983606557,0.15,0.0727272727272727,0.170212765957447,0.028169014084507,0.0588235294117647,0.152542372881356,0.0757575757575758,0.189189189189189,0,0.0769230769230769,0.125,0.166666666666667,0,0.0476190476190476,0.0681818181818182,0.0869565217391304,0.0833333333333333,0.0285714285714286,0.296875,0.1,0.0285714285714286,0.0862068965517241
"Chr1_80891461",0.0476190476190476,0.105263157894737,0.166666666666667,0.125,0.137931034482759,0.12,0.230769230769231,0.0769230769230769,0.0526315789473684,0.0555555555555556,0,0.117647058823529,0.0740740740740741,0.12,0.117647058823529,0.0863947554715527,0,0.0555555555555556,0.115384615384615,0.0909090909090909,0.08,0.0869565217391304,0.153846153846154,0.3,0.05,0.0769230769230769,0,0.151515151515152,0.0476190476190476,0.0625,0.172413793103448,0.105263157894737,0,0.0416666666666667,0,0.0769230769230769,0.0540540540540541,0.166666666666667,0,0.208333333333333,0.0909090909090909,0,0,0.0357142857142857,0.0714285714285714,0.0454545454545455
"Chr1_80891484",0.545454545454545,0.65,0.894736842105263,0.592592592592593,0.612903225806452,0.615384615384615,0.777777777777778,0.785714285714286,0.65,0.705882352941177,0.758620689655172,0.75,0.571428571428571,0.777777777777778,0.944444444444444,0.722811297394195,0.842105263157895,0.681818181818182,0.814814814814815,0.521739130434783,0.678571428571429,0.791666666666667,0.928571428571429,0.75,0.666666666666667,0.666666666666667,0.714285714285714,0.666666666666667,0.636363636363636,0.53125,0.709677419354839,0.8,0.516129032258065,0.75,0.75,0.793103448275862,0.891891891891892,0.791666666666667,0.76,0.791666666666667,0.782608695652174,0.785714285714286,0.9,0.586206896551724,0.666666666666667,0.727272727272727
"Chr1_80912748",0.19047619047619,0.181818181818182,0.117647058823529,0.181818181818182,0.257142857142857,0.192307692307692,0.173913043478261,0.117647058823529,0.263157894736842,0.210526315789474,0.363636363636364,0.2,0.0416666666666667,0.25,0,0.2,0.1875,0.173913043478261,0.36,0.185185185185185,0.153846153846154,0.272727272727273,0.142857142857143,0.307692307692308,0.166666666666667,0.208333333333333,0.173913043478261,0.233333333333333,0.153846153846154,0.142857142857143,0.291666666666667,0.238095238095238,0.25,0.208333333333333,0.1,0.32,0.269230769230769,0.227272727272727,0.166666666666667,0.25,0.15,0.117647058823529,0.291666666666667,0.307692307692308,0.19047619047619,0.173913043478261
"Chr1_80912793",0.125,0,0,0.260869565217391,0.175675675675676,0.214285714285714,0.0416666666666667,0.0526315789473684,0.210526315789474,0.162162162162162,0.0740740740740741,0.0714285714285714,0.135593220338983,0.0943396226415094,0,0.05,0.285714285714286,0,0.115384615384615,0.0566037735849057,0.0517241379310345,0.0377358490566038,0.153846153846154,0.152542372881356,0.225,0.08,0.358974358974359,0,0.107692307692308,0.0833333333333333,0.0892857142857143,0.186046511627907,0.0740740740740741,0.0416666666666667,0.27027027027027,0.087719298245614,0.0350877192982456,0,0.0384615384615385,0.103448275862069,0.13953488372093,0.0571428571428571,0,0.132075471698113,0,0.155555555555556
"Chr1_80912845",0.127272727272727,0.0238095238095238,0,0.0444444444444444,0.0579710144927536,0,0.0652173913043478,0.0606060606060606,0.0540540540540541,0.0277777777777778,0.0754716981132075,0.0263157894736842,0.0392156862745098,0.0416666666666667,0.0333333333333333,0,0.0625,0.075,0,0,0,0.0350877192982456,0.0740740740740741,0.0338983050847458,0.0512820512820513,0,0,0,0,0.0816326530612245,0.0338983050847458,0,0.0181818181818182,0.104166666666667,0.121212121212121,0,0.107142857142857,0,0,0.0333333333333333,0.0888888888888889,0.133333333333333,0.25,0.153846153846154,0.333333333333333,0.0476190476190476
"Chr1_80912883",0.890909090909091,0.813953488372093,0.848484848484849,0.886363636363636,0.869565217391304,0.849056603773585,0.951219512195122,0.727272727272727,0.775,0.888888888888889,0.862745098039216,0.897435897435897,0.830188679245283,0.918367346938776,0.806451612903226,0.861111111111111,1,0.875,0.8,0.792452830188679,0.964285714285714,0.87719298245614,0.928571428571429,0.766666666666667,0.9,0.808510638297872,0.95,0.828125,0.82258064516129,0.75,0.833333333333333,0.875,0.816666666666667,0.86,0.878787878787879,0.696428571428571,0.830508474576271,0.821428571428571,0.979166666666667,0.852459016393443,0.833333333333333,0.933333333333333,0.963636363636364,0.773584905660377,0.864864864864865,0.977272727272727
"Chr1_80912902",0.352941176470588,0.142857142857143,0.166666666666667,0.391304347826087,0.24390243902439,0.290322580645161,0.24,0.157894736842105,0.0869565217391304,0.210526315789474,0.290322580645161,0.130434782608696,0.117647058823529,0.0357142857142857,0.176470588235294,0.0952380952380952,0.210526315789474,0.208333333333333,0.0714285714285714,0.419354838709677,0.171428571428571,0.181818181818182,0.230769230769231,0.166666666666667,0.19047619047619,0.148148148148148,0.136363636363636,0.131578947368421,0.277777777777778,0.2,0.121212121212121,0.363636363636364,0.09375,0.32,0.315789473684211,0.114285714285714,0.285714285714286,0.193548387096774,0.296296296296296,0.1875,0.2,0.277777777777778,0.482758620689655,0.259259259259259,0.761904761904762,0.269230769230769
"Chr1_80912925",0.0555555555555556,0.037037037037037,0.0526315789473684,0.0769230769230769,0.0869565217391304,0.03125,0.04,0,0.08,0.05,0.03125,0.0416666666666667,0.0294117647058824,0.0967741935483871,0.0588235294117647,0.0454545454545455,0.0476190476190476,0,0.0666666666666667,0.0857142857142857,0.0769230769230769,0.0571428571428571,0,0.0526315789473684,0.0869565217391304,0.0645161290322581,0.12,0.0526315789473684,0.0277777777777778,0.0645161290322581,0.0540540540540541,0.0434782608695652,0.0810810810810811,0.103448275862069,0.0476190476190476,0.0789473684210526,0.0540540540540541,0.0625,0.0714285714285714,0.0625,0.0714285714285714,0.1,0.0606060606060606,0.09375,0.0454545454545455,0.0714285714285714
"Chr1_80913001",0.166666666666667,0.0714285714285714,0.0909090909090909,0.0434782608695652,0.111111111111111,0.0625,0.1,0.0782520854800594,0.0769230769230769,0.0588235294117647,0,0.133333333333333,0.0454545454545455,0,0.0769230769230769,0,0,0,0.0384615384615385,0.111111111111111,0,0.142857142857143,0.2,0.125,0,0.0454545454545455,0.105263157894737,0.0645161290322581,0.181818181818182,0.166666666666667,0,0.0714285714285714,0,0.05,0.1,0.0357142857142857,0.272727272727273,0.1,0,0.125,0.0952380952380952,0,0.227272727272727,0.12,0,0.105263157894737
"Chr1_80913028",0.0555555555555556,0,0.0909090909090909,0.130434782608696,0.08,0.0625,0.1,0.06347489098637,0.0769230769230769,0.176470588235294,0.0952380952380952,0,0.142857142857143,0.1,0,0,0.0833333333333333,0.0625,0,0.037037037037037,0,0,0.2,0,0.0714285714285714,0.0454545454545455,0.0588235294117647,0,0,0,0,0,0,0.0526315789473684,0.272727272727273,0,0.0869565217391304,0,0.0476190476190476,0.0434782608695652,0.0476190476190476,0,0.19047619047619,0.12,0.214285714285714,0.111111111111111
"Chr1_80913227",0.166666666666667,0.0714285714285714,0.0714285714285714,0.0526315789473684,0.0869565217391304,0.0769230769230769,0.157894736842105,0.0837573939175097,0.2,0.0666666666666667,0,0.153846153846154,0.0526315789473684,0,0.0769230769230769,0,0,0,0.0384615384615385,0.1875,0,0.142857142857143,0.2,0.125,0,0.0476190476190476,0.125,0.04,0.105263157894737,0.176470588235294,0.0476190476190476,0.0769230769230769,0,0.0625,0.0769230769230769,0.0526315789473684,0.291666666666667,0.166666666666667,0,0.142857142857143,0.105263157894737,0,0.125,0.136363636363636,0,0.0625
"Chr1_80913317",0.125,0,0,0.0952380952380952,0.15,0,0,0.0716314292156712,0.142857142857143,0.0714285714285714,0.2,0,0.0588235294117647,0.0952380952380952,0,0,0.0833333333333333,0.0666666666666667,0.0454545454545455,0.0555555555555556,0.105263157894737,0.105263157894737,0,0.2,0.0769230769230769,0.0526315789473684,0.133333333333333,0.125,0.05,0,0.142857142857143,0,0.210526315789474,0.0555555555555556,0,0.1,0.217391304347826,0.15,0.0526315789473684,0.0476190476190476,0,0,0.0588235294117647,0.15,0,0
"Chr1_80915217",0.171428571428571,0.151515151515152,0,0.0277777777777778,0,0.1,0.0652173913043478,0,0,0.0540540540540541,0,0,0.0833333333333333,0,0.0303030303030303,0.130434782608696,0.027027027027027,0,0.275,0.138888888888889,0,0.214285714285714,0,0.0263157894736842,0.0540540540540541,0,0,0,0.102564102564103,0.242424242424242,0.119047619047619,0,0,0,0.1,0,0,0.0526315789473684,0,0,0,0.285714285714286,0,0.121951219512195,0.0303030303030303,0.1
"Chr1_80960210",0.428571428571429,0.235294117647059,0.384615384615385,0.272727272727273,0.307692307692308,0.315789473684211,0.25,0.363636363636364,0.533333333333333,0.375,0.333333333333333,0.266666666666667,0.529411764705882,0.153846153846154,0.25,0.454545454545455,0.176470588235294,0.461538461538462,0.210526315789474,0.277777777777778,0.28,0.178571428571429,0.428571428571429,0.357142857142857,0.1875,0.166666666666667,0.05,0.346153846153846,0.238095238095238,0.285714285714286,0.130434782608696,0.583333333333333,0.347826086956522,0.478260869565217,0.333333333333333,0.222222222222222,0.347826086956522,0.315789473684211,0.2,0.285714285714286,0.285714285714286,0.363636363636364,0.0909090909090909,0.230769230769231,0.8,0.318181818181818
"Chr1_80960510",0,0,0.0714285714285714,0,0,0.0952380952380952,0.166666666666667,0,0.0625,0,0.222222222222222,0,0.05,0.148148148148148,0.166666666666667,0,0.25,0.0769230769230769,0.15,0,0.0384615384615385,0.148148148148148,0,0,0,0,0.0555555555555556,0.0740740740740741,0,0.0434782608695652,0.142857142857143,0,0.227272727272727,0,0,0.115384615384615,0,0,0,0.0434782608695652,0.111111111111111,0,0.0434782608695652,0.032258064516129,0,0.0909090909090909
"Chr1_80960530",0.08,0.105263157894737,0.125,0.08,0.0666666666666667,0.130434782608696,0.136363636363636,0.0833333333333333,0.105263157894737,0.0555555555555556,0.15,0.117647058823529,0.125,0.125,0.266666666666667,0.214285714285714,0.117647058823529,0.235294117647059,0.136363636363636,0.1,0.133333333333333,0.161290322580645,0.0588235294117647,0.09375,0.117647058823529,0.181818181818182,0.130434782608696,0.0714285714285714,0.130434782608696,0.0769230769230769,0.115384615384615,0.142857142857143,0.12,0.136363636363636,0.176470588235294,0.121212121212121,0.142857142857143,0.136363636363636,0.130434782608696,0.0769230769230769,0.0909090909090909,0.0833333333333333,0.08,0.0857142857142857,0.0909090909090909,0.12
"Chr1_80960535",0.1,0.115384615384615,0.0555555555555556,0.0303030303030303,0,0.0588235294117647,0.0666666666666667,0.0476190476190476,0.0434782608695652,0.0869565217391304,0.0769230769230769,0.0454545454545455,0.037037037037037,0.129032258064516,0.04,0.0476190476190476,0.1,0.0833333333333333,0.0810810810810811,0.032258064516129,0.0571428571428571,0.0810810810810811,0.0555555555555556,0.0740740740740741,0.037037037037037,0.032258064516129,0.04,0.09375,0.032258064516129,0.0857142857142857,0.0571428571428571,0.0454545454545455,0.0526315789473684,0.0625,0.04,0.027027027027027,0.0540540540540541,0.0571428571428571,0.032258064516129,0.0571428571428571,0.111111111111111,0.0588235294117647,0.0512820512820513,0.111111111111111,0.0588235294117647,0.09375
"Chr1_80960673",0.235294117647059,0.0769230769230769,0.303030303030303,0.115384615384615,0.120689655172414,0.109090909090909,0.2,0.0540540540540541,0.075,0.27027027027027,0.142857142857143,0.2,0.142857142857143,0.170212765957447,0.146341463414634,0.142857142857143,0.121212121212121,0.142857142857143,0.263157894736842,0.183673469387755,0.0178571428571429,0.0714285714285714,0.129032258064516,0.1875,0.186046511627907,0.215686274509804,0.162790697674419,0.277777777777778,0.26,0.166666666666667,0.0350877192982456,0.102564102564103,0.166666666666667,0.117647058823529,0.135135135135135,0.0909090909090909,0.112903225806452,0.0754716981132075,0.203703703703704,0.127272727272727,0.0434782608695652,0.266666666666667,0.0175438596491228,0.117647058823529,0.344827586206897,0.08
"Chr1_80960707",0.0344827586206897,0.0952380952380952,0.0588235294117647,0.115384615384615,0.0689655172413793,0.0967741935483871,0,0.0526315789473684,0.0434782608695652,0.105263157894737,0.0952380952380952,0.0952380952380952,0.269230769230769,0.148148148148148,0.0476190476190476,0.0526315789473684,0.111111111111111,0.15,0,0.130434782608696,0.0303030303030303,0.107142857142857,0.0625,0.08,0.12,0.0384615384615385,0.0869565217391304,0.107142857142857,0.037037037037037,0.107142857142857,0.172413793103448,0.19047619047619,0,0.107142857142857,0.0454545454545455,0,0.2,0.0344827586206897,0.107142857142857,0.037037037037037,0.2,0.1875,0.0909090909090909,0.12,0.4,0.0833333333333333
"Chr1_80960723",0.107142857142857,0.272727272727273,0.117647058823529,0.142857142857143,0.133333333333333,0.09375,0.0769230769230769,0,0.0434782608695652,0,0,0.0952380952380952,0.037037037037037,0.0357142857142857,0.0454545454545455,0.157894736842105,0.222222222222222,0.130434782608696,0.0333333333333333,0.173913043478261,0.114285714285714,0.103448275862069,0.294117647058824,0.0416666666666667,0.28,0.148148148148148,0.291666666666667,0,0.222222222222222,0.0689655172413793,0.0967741935483871,0.19047619047619,0.0294117647058824,0.0714285714285714,0.260869565217391,0.214285714285714,0.0571428571428571,0.193548387096774,0,0,0.24,0.0625,0.205882352941176,0.0769230769230769,0,0.230769230769231
"Chr1_80960728",0.375,0.277777777777778,0.1875,0.28,0.44,0.269230769230769,0.36,0.25,0.263157894736842,0.315789473684211,0.428571428571429,0.285714285714286,0.333333333333333,0.333333333333333,0.227272727272727,0.222222222222222,0.411764705882353,0.3,0.375,0.272727272727273,0.357142857142857,0.36,0.133333333333333,0.428571428571429,0.304347826086957,0.409090909090909,0.380952380952381,0.478260869565217,0.391304347826087,0.4,0.269230769230769,0.210526315789474,0.416666666666667,0.391304347826087,0.3,0.384615384615385,0.357142857142857,0.307692307692308,0.307692307692308,0.333333333333333,0.304347826086957,0.1875,0.36,0.380952380952381,0.25,0.333333333333333
"Chr1_81217881",0.117647058823529,0.117647058823529,0.0476190476190476,0.130434782608696,0.09375,0.0666666666666667,0.15,0.0714285714285714,0.142857142857143,0.0454545454545455,0.1,0.0588235294117647,0.0909090909090909,0.05,0.0625,0.0666666666666667,0.0588235294117647,0.0769230769230769,0.125,0.0588235294117647,0.0952380952380952,0.0526315789473684,0.0833333333333333,0.0833333333333333,0.0714285714285714,0.15,0.0952380952380952,0.142857142857143,0.166666666666667,0.0952380952380952,0.142857142857143,0.0714285714285714,0.12,0.0526315789473684,0.0714285714285714,0.08,0.0909090909090909,0.107142857142857,0.0526315789473684,0.037037037037037,0.0588235294117647,0.0555555555555556,0.125,0.125,0.0833333333333333,0.0454545454545455
"Chr1_81217886",0.0740740740740741,0.0555555555555556,0.125,0.0416666666666667,0.102564102564103,0.0526315789473684,0.0344827586206897,0.0769230769230769,0.0714285714285714,0.2,0.08,0.117647058823529,0.0740740740740741,0.0769230769230769,0.0666666666666667,0.0774941319986618,0.105263157894737,0.125,0.0909090909090909,0.0588235294117647,0.0344827586206897,0.0344827586206897,0.0833333333333333,0.0606060606060606,0.0666666666666667,0.0952380952380952,0.130434782608696,0.0303030303030303,0.0384615384615385,0.0666666666666667,0.0344827586206897,0.0714285714285714,0.0357142857142857,0.0909090909090909,0.142857142857143,0.03125,0.0645161290322581,0.1,0.04,0.107142857142857,0.0625,0.0769230769230769,0.107142857142857,0.0357142857142857,0.0625,0.153846153846154
"Chr1_81217908",0.24,0,0.25,0.315789473684211,0.0625,0.125,0.037037037037037,0.0909090909090909,0.0833333333333333,0,0.142857142857143,0,0.208333333333333,0.0869565217391304,0,0.145903541615483,0.357142857142857,0.142857142857143,0,0.2,0.111111111111111,0.04,0.4,0.0344827586206897,0.230769230769231,0.0555555555555556,0.315789473684211,0.0333333333333333,0.0416666666666667,0.0384615384615385,0.0740740740740741,0.333333333333333,0.115384615384615,0.0588235294117647,0.0909090909090909,0.0714285714285714,0.185185185185185,0.08,0.227272727272727,0.0434782608695652,0.3125,0.272727272727273,0.25,0.260869565217391,0.307692307692308,0.238095238095238
"Chr1_81218230",0.0952380952380952,0.142857142857143,0.0909090909090909,0.0555555555555556,0,0.117647058823529,0.111111111111111,0,0,0.0909090909090909,0.05,0,0,0,0,0.0601202125410931,0,0,0.0454545454545455,0.0714285714285714,0.115384615384615,0,0.2,0.0769230769230769,0.0769230769230769,0.0555555555555556,0,0.136363636363636,0,0,0.25,0,0.125,0,0,0.115384615384615,0.0740740740740741,0.136363636363636,0,0.0454545454545455,0,0,0.210526315789474,0,0.153846153846154,0.0625
"Chr1_81218266",0.0454545454545455,0,0.166666666666667,0,0,0.0625,0,0,0.0833333333333333,0,0.0952380952380952,0,0.1,0,0,0.0564544476900783,0.214285714285714,0.0833333333333333,0,0,0.115384615384615,0,0.1,0,0.0769230769230769,0,0.0526315789473684,0,0.0434782608695652,0,0,0,0,0,0.1,0.04,0.0384615384615385,0.0476190476190476,0,0,0.285714285714286,0.2,0.105263157894737,0,0.307692307692308,0.176470588235294
"Chr1_81218274",0,0,0,0.157894736842105,0,0.0625,0.0909090909090909,0.3,0.0833333333333333,0.181818181818182,0.0476190476190476,0,0,0,0.0909090909090909,0.055728831549938,0.0769230769230769,0.363636363636364,0,0.0666666666666667,0,0,0,0,0,0.133333333333333,0,0,0.0416666666666667,0.0952380952380952,0,0,0,0.0625,0,0.0416666666666667,0.0769230769230769,0.0909090909090909,0,0.0869565217391304,0,0,0.105263157894737,0.192307692307692,0,0.0588235294117647
"Chr1_81233964",0.360824742268041,0.416666666666667,0.471698113207547,0.470588235294118,0.568181818181818,0.516129032258065,0.531914893617021,0.516129032258065,0.51063829787234,0.679245283018868,0.5,0.428571428571429,0.533333333333333,0.579439252336449,0.583333333333333,0.884615384615385,0.538461538461538,0.547169811320755,0.547008547008547,0.5,0.551401869158878,0.56,0.425,0.627737226277372,0.431034482758621,0.619718309859155,0.546666666666667,0.605042016806723,0.536082474226804,0.456896551724138,0.611111111111111,0.278688524590164,0.648,0.46969696969697,0.333333333333333,0.464285714285714,0.551724137931034,0.423913043478261,0.477777777777778,0.442622950819672,0.670588235294118,0.256410256410256,0.516129032258065,0.473118279569892,0.681818181818182,0.5
"Chr1_81233975",0.151515151515152,0,0,0,0.128787878787879,0.0824742268041237,0.152173913043478,0,0,0,0.08,0.25,0.021505376344086,0.037037037037037,0,0,0.153846153846154,0,0,0.0677966101694915,0,0.0546875,0.25,0.171641791044776,0,0.027027027027027,0,0.142857142857143,0.121212121212121,0.145299145299145,0.156716417910448,0.285714285714286,0.174603174603175,0.0606060606060606,0,0.123188405797101,0.158333333333333,0.0729166666666667,0.147368421052632,0.0163934426229508,0.0909090909090909,0,0.153061224489796,0,0.0425531914893617,0.0263157894736842
"Chr1_81236136",0.0416666666666667,0,0.142857142857143,0,0.0909090909090909,0,0.142857142857143,0.153846153846154,0.0666666666666667,0,0.111111111111111,0.0625,0,0,0.125,0,0.0714285714285714,0.0833333333333333,0,0,0,0,0.153846153846154,0.0294117647058824,0.0625,0,0.105263157894737,0,0.105263157894737,0.111111111111111,0.03125,0,0,0.0740740740740741,0.0666666666666667,0,0.142857142857143,0,0.0454545454545455,0,0.0434782608695652,0.0769230769230769,0.0625,0.037037037037037,0.0714285714285714,0.0526315789473684
"Chr1_81236169",1,0.9375,0.833333333333333,0.95,1,0.941176470588235,0.947368421052632,0.916666666666667,1,0.933333333333333,0.944444444444444,1,0.947368421052632,0.888888888888889,0.8,0.923076923076923,1,0.857142857142857,0.956521739130435,1,1,0.958333333333333,0.916666666666667,0.888888888888889,1,0.95,0.941176470588235,0.791666666666667,0.875,0.84,0.96,1,0.892857142857143,0.904761904761905,0.923076923076923,1,0.962962962962963,0.956521739130435,0.9,1,1,1,1,0.958333333333333,1,0.944444444444444
"Chr1_81236268",0.170731707317073,0,0.12,0.0487804878048781,0.0892857142857143,0.15,0.0487804878048781,0,0,0.153846153846154,0.06,0,0.0638297872340425,0.127659574468085,0,0,0,0.16,0.0444444444444444,0.153846153846154,0.0731707317073171,0.0517241379310345,0,0.0169491525423729,0.151515151515152,0.0731707317073171,0.04,0.0517241379310345,0,0,0.137931034482759,0.0833333333333333,0.0317460317460317,0.111111111111111,0.08,0.111111111111111,0.131147540983607,0.0185185185185185,0.170731707317073,0,0.24390243902439,0,0.140350877192982,0.0416666666666667,0.0952380952380952,0.117647058823529
"Chr1_81251945",0.19047619047619,0.0526315789473684,0.0714285714285714,0,0.0344827586206897,0.0588235294117647,0,0,0,0,0.05,0,0.0740740740740741,0,0,0.181818181818182,0,0,0.173913043478261,0.157894736842105,0.08,0.115384615384615,0.0833333333333333,0.0555555555555556,0,0,0.0666666666666667,0.0384615384615385,0.0952380952380952,0.125,0,0.0666666666666667,0,0.0416666666666667,0.153846153846154,0.0714285714285714,0.0333333333333333,0.0384615384615385,0.166666666666667,0.0645161290322581,0.166666666666667,0.0588235294117647,0,0.0454545454545455,0.0769230769230769,0
"Chr1_81251966",0.421052631578947,0.611111111111111,0.0714285714285714,0.315789473684211,0.275862068965517,0.588235294117647,0.125,0.5,0.25,0.588235294117647,0.210526315789474,0.166666666666667,0.576923076923077,0.583333333333333,0.318181818181818,0.818181818181818,0.444444444444444,0.375,0.521739130434783,0.526315789473684,0.5,0.423076923076923,0.307692307692308,0.485714285714286,0.3125,0.444444444444444,0.4,0.62962962962963,0.368421052631579,0.333333333333333,0.2,0.333333333333333,0.48,0.318181818181818,0.333333333333333,0.448275862068966,0.354838709677419,0.407407407407407,0.461538461538462,0.225806451612903,0.388888888888889,0.470588235294118,0.392857142857143,0.227272727272727,0.153846153846154,0.333333333333333
"Chr1_81252048",0.352941176470588,0.117647058823529,0.307692307692308,0.222222222222222,0.259259259259259,0.2,0.357142857142857,0,0.333333333333333,0,0.3125,0,0.333333333333333,0.0476190476190476,0.142857142857143,0,0.466666666666667,0.133333333333333,0.157894736842105,0.210526315789474,0.423076923076923,0.136363636363636,0.363636363636364,0.0967741935483871,0.133333333333333,0.2,0.0714285714285714,0.181818181818182,0.0555555555555556,0.222222222222222,0.238095238095238,0.461538461538462,0.0454545454545455,0,0.545454545454545,0.269230769230769,0.259259259259259,0.105263157894737,0.19047619047619,0.111111111111111,0.375,0.176470588235294,0.56,0.3,0.545454545454545,0.269230769230769
"Chr1_81252147",0.823529411764706,0.8125,0.461538461538462,0.875,0.666666666666667,0.923076923076923,0.666666666666667,0.545454545454545,0.866666666666667,0.583333333333333,0.733333333333333,0.357142857142857,0.888888888888889,0.7,0.846153846153846,1,0.923076923076923,0.642857142857143,0.9,0.789473684210526,0.944444444444444,0.571428571428571,0.8,0.740740740740741,0.846153846153846,0.857142857142857,0.642857142857143,0.909090909090909,0.571428571428571,0.631578947368421,0.35,0.875,0.666666666666667,0.555555555555556,0.833333333333333,0.869565217391304,0.818181818181818,0.764705882352941,0.842105263157895,0.380952380952381,0.8125,0.666666666666667,0.952380952380952,0.722222222222222,0.545454545454545,0.7
"Chr1_81304224",0.291666666666667,0.227272727272727,0.166666666666667,0.193548387096774,0.212121212121212,0.136363636363636,0.107142857142857,0.2,0.157894736842105,0.142857142857143,0.222222222222222,0.166666666666667,0.0833333333333333,0.193548387096774,0.1,0.0714285714285714,0.0714285714285714,0.19047619047619,0.1875,0.178571428571429,0.225806451612903,0.214285714285714,0.1,0.235294117647059,0.227272727272727,0.25,0.24,0.1875,0.111111111111111,0.225806451612903,0.121212121212121,0,0.21875,0.275862068965517,0,0.303030303030303,0.242424242424242,0.206896551724138,0.25,0.242424242424242,0.136363636363636,0.0526315789473684,0.153846153846154,0.193548387096774,0.0714285714285714,0.222222222222222
"Chr1_81304400",0.302325581395349,0.333333333333333,0.354838709677419,0.288888888888889,0.25,0.351351351351351,0.255813953488372,0.4,0.34375,0.34375,0.311111111111111,0.387096774193548,0.325,0.266666666666667,0.333333333333333,0.416666666666667,0.416666666666667,0.303030303030303,0.224489795918367,0.27906976744186,0.26,0.333333333333333,0.5,0.254901960784314,0.314285714285714,0.3,0.295454545454545,0.282608695652174,0.306122448979592,0.260869565217391,0.25,0.36,0.207547169811321,0.272727272727273,0.416666666666667,0.274509803921569,0.297872340425532,0.25,0.27027027027027,0.230769230769231,0.386363636363636,0.366666666666667,0.348837209302326,0.302325581395349,0.461538461538462,0.282051282051282
"Chr1_81334935",0.333333333333333,0.666666666666667,0.428571428571429,0.333333333333333,0.457142857142857,0.24,0.269230769230769,0.153846153846154,0.785714285714286,0.294117647058824,0.523809523809524,0.230769230769231,0.409090909090909,0.161290322580645,0.333333333333333,0.416666666666667,0.133333333333333,0.473684210526316,0.235294117647059,0.363636363636364,0.483870967741935,0.206896551724138,0.153846153846154,0.346153846153846,0.388888888888889,0.423076923076923,0.388888888888889,0.358974358974359,0.24,0.230769230769231,0.344827586206897,0.25,0.2,0.321428571428571,0.266666666666667,0.375,0.275862068965517,0.454545454545455,0.157894736842105,0.366666666666667,0.521739130434783,0.428571428571429,0.130434782608696,0.444444444444444,0.307692307692308,0.285714285714286
"Chr1_81334985",0,0,0,0.0526315789473684,0.087719298245614,0.0465116279069767,0.024390243902439,0,0.16,0.032258064516129,0.222222222222222,0,0.151515151515152,0,0,0.0909090909090909,0,0,0.0377358490566038,0.105263157894737,0.0833333333333333,0.0487804878048781,0.0869565217391304,0.175,0.0606060606060606,0.0909090909090909,0.0571428571428571,0.078125,0,0.0434782608695652,0,0,0.0465116279069767,0,0,0.0961538461538462,0.108695652173913,0.0571428571428571,0.171428571428571,0.0816326530612245,0.184210526315789,0.0833333333333333,0.194444444444444,0.0227272727272727,0.384615384615385,0.0465116279069767
