"","X.1","Germplasm","Rep","Plot","Row","Range","yld2","yld3","yld4","yld5","yld6","yld7","GNDVI_138","NDVI_138","GNDVI_145","NDVI_145","GNDVI_152","NDVI_152","GNDVI_160","NDVI_160","GNDVI_165","NDVI_165","GNDVI_173","NDVI_173","GNDVI_179","NDVI_179","GNDVI_187","NDVI_187","GNDVI_192","NDVI_192","GNDVI_201","NDVI_201","GNDVI_206","NDVI_206","GNDVI_215","NDVI_215","GNDVI_223","NDVI_223","GNDVI_228","NDVI_228","GNDVI_242","NDVI_242","GNDVI_257","NDVI_257","GNDVI_263","NDVI_263","GNDVI_278","NDVI_278","GNDVI_293","NDVI_293","GNDVI_299","NDVI_299","GNDVI_307","NDVI_307","sca_yld2","sca_yld3","sca_yld4","sca_yld5","sca_yld6","sca_yld7","GNDVI_153","GNDVI_181","GNDVI_207","GNDVI_243","GNDVI_279","GNDVI_310","spa_int_yld2","spa_slp_yld2","PEE_153","spa_int_yld3","spa_slp_yld3","PEE_181","spa_int_yld4","spa_slp_yld4","PEE_207","spa_int_yld5","spa_slp_yld5","PEE_243","spa_int_yld6","spa_slp_yld6","PEE_279","spa_int_yld7","spa_slp_yld7","PEE_310"
"74",74,"SW_9813","4","173","10","7",6.4,6.59912195522222,5.45,6,6.25,4.4,0.0273731881403122,0.428632703,0.213293738691194,0.49110129,0.286376074224136,0.543735405,-0.0352440206038593,0.390526727,0.0915557972593993,0.403054913,0.133758866935789,0.416743944,0.261808674555544,0.510463916,0.068277676728837,0.332598028,0.0718518100281956,0.426181271,0.166394751396936,0.398749725,0.272849337663454,0.495796251,0.0243544179732165,0.278599509,0.160020131649012,0.451139545,0.162244947353944,0.456746795,0.369660589849351,0.485854963,0.0580912793688467,0.327197959,0.244236455540924,0.455356788,0.362099692759306,0.533045957,0.195523176282095,0.44411153,0.145772762710382,0.449520013,0.269115027527731,0.48614546,0.235543928142353,0.224431255697617,0.175538228890321,0.435687720692239,0.212601081189281,0.233674719135985,0.235543928142353,0.224431255697617,0.175538228890321,0.435687720692239,0.212601081189281,0.233674719135985,-0.00221353800636284,0.00288740891065065,0.00278760090725674,0.00942158703682671,0.000233710886773925,0.0098263861652322,0.00644570519087958,-0.00142074449564389,0.00398490355060398,0.00670933340516872,0.00143966328965372,0.00920290335774407,0.0127581842261805,0.000132904357870588,0.0129883813255537,-0.00785065886755214,0.00265291396606928,-0.00325567711029066
"75",75,"TMA_990","3","174","10","6",6.5,6.95394762344444,5.9,6.4,6.25,5.15,0.0653100031304689,0.427725085,0.271407057778699,0.511234589,0.328902827322164,0.562072254,-0.0303357549249635,0.398770599,0.121295936262923,0.397933294,0.154267214600861,0.396630838,0.290963467721088,0.517767541,0.085608775500068,0.331221947,0.12746364156862,0.419982006,0.189840473015399,0.401091912,0.297272132761285,0.502204668,0.0489722579731173,0.291534728,0.208761186576525,0.457485065,0.216434821988747,0.462178011,0.392898890387993,0.495161963,0.0960068053604572,0.345070507,0.266272413092245,0.470475443,0.370267431209972,0.543641629,0.235387996205109,0.482655868,0.172572421284268,0.474080911,0.298709841044025,0.506053648,0.239224302019577,0.236498614175489,0.190032211092274,0.464733568738388,0.212601081189281,0.273505637170528,0.239224302019577,0.236498614175489,0.190032211092274,0.464733568738388,0.212601081189281,0.273505637170528,0.0276993030886871,0.00258992265003117,0.0321851806866117,0.0321777940877622,0.00523923292538823,0.0412524116675672,0.0344447583799281,0.00625011030832677,0.0452702669395537,0.0611275875297235,0.0151079738484857,0.0872953657203723,0.0391004604109109,6.59131628572305e-05,0.0392146253573683,0.0383734173164149,-0.00241385337206143,0.0341925006522532
"76",76,"NM1704PAR","3","175","10","5",5.85,5.83113793677778,4.6,5.4,5.3,3.5,0.0176389633178912,0.436821003,0.210391588769564,0.487214981,0.303221875126736,0.5551007,-0.0532377765948142,0.474158136,0.0583885261937198,0.413626666,0.105646937321869,0.420732811,0.250661348785648,0.515811561,0.0633017471469371,0.285688547,0.0630726754096673,0.447733669,0.144488443067874,0.39389904,0.24715604159376,0.49149997,0.0207363963909134,0.272899129,0.151865196306416,0.454310806,0.168312175073275,0.454696856,0.373765354795749,0.495095684,0.0885983012583661,0.357780606,0.232949909580724,0.475143921,0.344343662711302,0.531055648,0.177631450256767,0.454211662,0.123498671717465,0.453997239,0.281841428109164,0.493490556,0.215301871817619,0.198312687381299,0.148160706953298,0.392118948623015,0.180285716848511,0.185877617494534,0.215301871817619,0.198312687381299,0.148160706953298,0.392118948623015,0.180285716848511,0.185877617494534,-0.0180531076513472,0.00583841699864188,-0.00794067281811589,0.00161068362115305,0.000442308281321844,0.00237678403366318,0.00279695472141974,-0.000692350260187235,0.00159776889938224,0.0227950406410413,0.00597080108472384,0.0331367714364781,0.0129345110241161,-6.80693092340623e-05,0.0128166115226018,-0.0167811988491095,0.00205926217115101,-0.0132144521581576
"77",77,"MESQUITE","2","176","10","4",4.85,4.99183847411111,4.15,4.4,4.3,2.9,0.019179655848427,0.429300478,0.210071255471809,0.460374162,0.298402866200031,0.527234865,-0.0546873311487239,0.486998882,0.0673632018000666,0.412688595,0.100198548993141,0.412213079,0.239225043005446,0.471795257,0.0638296176822439,0.293996057,0.0685867979655427,0.449652089,0.134660527372844,0.388086711,0.215073790845306,0.459951883,0.0274472120118074,0.288078089,0.15137190505994,0.446418952,0.16689638043329,0.460658003,0.338482560815049,0.444959096,0.063520483247296,0.385420713,0.205266682743251,0.444240095,0.311054079187962,0.475888743,0.168046192047908,0.437729161,0.120645948367701,0.430756836,0.257251904565145,0.449054839,0.178498133045377,0.169768733565814,0.133666724751345,0.319504328507642,0.146269543858226,0.154012883066899,0.178498133045377,0.169768733565814,0.133666724751345,0.319504328507642,0.146269543858226,0.154012883066899,-0.0150943638006535,0.00389003285596914,-0.00835662928044583,0.00542565167007276,-0.00126002121498596,0.00324323091663937,0.00315935024003705,-0.0027696493327326,-0.00163782310244192,0.000574187196185022,-0.00557067985051569,-0.00907451329544456,-0.0119881032824102,-0.000172726771491343,-0.0122872748251532,-0.00696252156888813,-0.00151140234304863,-0.00958034720628738
"78",78,"TMA_990","2","177","10","3",6.7,7.21409288822222,6.05,6.2,5.9,4.55,0.0484275731217982,0.429179368,0.270038951086762,0.501386896,0.328465390909292,0.549527039,-0.0329167597554515,0.33673654,0.11680936264527,0.39007209,0.136276431799754,0.410582649,0.288059555243324,0.518126399,0.0886906525445375,0.313268428,0.122571496622334,0.436937292,0.196832762215487,0.413638455,0.275930448740476,0.495243252,0.0511547541587247,0.289585269,0.215271221491056,0.470822302,0.214081252310138,0.493715132,0.397291780965566,0.504521724,0.103833284223218,0.365714218,0.258148793360784,0.459849966,0.36896185627588,0.534731667,0.213192637072199,0.45567082,0.154647649835385,0.452498609,0.285462485334474,0.478716975,0.246585049774025,0.245345962176334,0.194863538492925,0.450210644715314,0.200695420642682,0.241640902742894,0.246585049774025,0.245345962176334,0.194863538492925,0.450210644715314,0.200695420642682,0.241640902742894,0.0220954455224776,0.00885483031162574,0.0374324614475932,0.0359445141852544,0.0104706615093253,0.0540802318290106,0.0394727488840434,0.00899376272790347,0.0550504028119188,0.0636219630146419,0.0204984747178928,0.099126362548548,0.0407043051495281,7.64459413422006e-05,0.0408367134033866,0.0282682518935282,-0.00239645923224417,0.0241174627631523
"79",79,"AMERISTAND_803T","1","178","10","2",5.5,5.88898059844444,4.6,5.2,5,3.45,0.0466415755894957,0.422555713,0.253099748900489,0.456529193,0.300832737474882,0.518465496,-0.0529182491412145,0.409883928,0.0830613800350198,0.403924745,0.0974747064819312,0.452157735,0.268069609892954,0.502903474,0.0748489869172095,0.307471529,0.0860711239260664,0.433980148,0.166561762567889,0.415761483,0.236536563275272,0.483576576,0.00137196629423023,0.334646174,0.179415271625796,0.443592267,0.183495486892744,0.466075332,0.372569516873759,0.490927081,0.0687688556408442,0.388215286,0.228482894939827,0.452573383,0.387744091876659,0.522963094,0.169793795175487,0.441647825,0.136785725280874,0.434303655,0.28299996084083,0.479580283,0.202420563247334,0.200279873512852,0.148160706953298,0.377596024599941,0.170080864951425,0.183222222958897,0.202420563247334,0.200279873512852,0.148160706953298,0.377596024599941,0.170080864951425,0.183222222958897,-0.0392963866165151,0.00296296497657668,-0.0341643807584635,-0.0121540019450365,-0.00645973508434001,-0.0233425912656557,-0.00425401763744021,-0.0053185645437756,-0.0134660416103384,-0.00164778997919222,0.00235599917945752,0.00243292028438652,-0.00348708048723393,-8.81833197788053e-05,-0.00363981847680346,-0.030285770016199,0.0025359795386686,-0.0258933246274644
"80",80,"NUMEX_BILL_MELTON","1","179","10","1",4.85,4.63143199088889,3.75,3.7,4.15,2.3,0.0453875947964731,0.425918431,0.227456797236624,0.429315306,0.275523291663805,0.482089653,-0.0774767085499942,0.477198376,0.0288467871138886,0.406875144,0.0433724651669877,0.419010227,0.227153381927582,0.456641554,0.0708396651925713,0.279589993,0.0296024306562014,0.436800391,0.121784909596282,0.424987943,0.185095152832182,0.444970692,-0.0162454341782599,0.362143309,0.124293696953106,0.435926279,0.140547279014266,0.44737089,0.30808703118189,0.427028535,0.0163364922185481,0.409442025,0.18844797035045,0.413507304,0.346479263355172,0.484559603,0.0937066626785286,0.425979587,0.105342876347683,0.411545732,0.258133935443095,0.454025937,0.178498133045377,0.157511575698453,0.120783185016276,0.268674094426881,0.141167117909683,0.122148148639265,0.178498133045377,0.157511575698453,0.120783185016276,0.268674094426881,0.141167117909683,0.122148148639265,-0.0363399620878105,-0.00374063565738823,-0.0428189330706983,-0.0149437587684701,-0.00899957897389987,-0.0305314867298765,-0.00841144994174059,-0.00633962136691188,-0.0193919962019974,-0.0182745531911749,-0.00923434903314716,-0.0342689148215167,-0.0149518420434888,-0.000117071610748113,-0.0151546160205424,-0.0267711527960339,0.00292899029406157,-0.0216979928140123
"81",81,"NUMEX_BILL_MELTON","1","180","11","1",5.7,5.35229004088889,4,4.25,4.4,2.85,0.0525778738145852,0.428131522,0.242143869916266,0.455766636,0.289550674670182,0.502881502,-0.078886713404499,0.486539781,0.0295180510528962,0.415537666,0.0521501473375189,0.410500681,0.238628764252582,0.467683924,0.0688648538596029,0.302813037,0.0446097088488136,0.435767429,0.14743049137137,0.396402919,0.208691551681512,0.459499291,-0.00654879885986241,0.317423825,0.142651559192103,0.442964534,0.141010288541472,0.44927745,0.340181887399781,0.441124118,0.0505047337116954,0.382481752,0.201455372106211,0.421095347,0.356460411416572,0.496564022,0.113289418434371,0.422700853,0.111873889914626,0.44112048,0.258922484257276,0.452138119,0.209781311001783,0.182027424691547,0.128835397350694,0.308612135490336,0.149671161157254,0.151357488531263,0.209781311001783,0.182027424691547,0.128835397350694,0.308612135490336,0.149671161157254,0.151357488531263,-0.0235767291452948,-0.000523920778831683,-0.0244841865494068,-0.00787489175762232,-0.0032182416277114,-0.0134490497434932,0.00149820996884224,-0.00197763831458936,-0.00192716005605292,-0.00311643330017397,-0.00309771872246046,-0.00848183949158658,-0.00472924044819613,-0.000120545915676994,-0.0049380320978812,-0.0205929143730787,0.00223556253688087,-0.0167208064926242
"82",82,"NUMEX_BILL_MELTON","1","181","11","2",5.85,5.62196015044444,4.1,4.55,5.05,3.3,0.0432411072828634,0.43771386,0.239136844358075,0.47506957,0.290919205359696,0.534565999,-0.074058425823864,0.490421482,0.0425967322494046,0.419327958,0.0783086334625064,0.425943883,0.245480635238944,0.497558582,0.0668709319523259,0.314099686,0.0614345373588432,0.448812645,0.138699242955614,0.414288354,0.216254946503438,0.469847736,-0.0169771776214666,0.29833234,0.146262146025414,0.446575763,0.147559249477303,0.455686237,0.352009221694754,0.461814341,0.0642607730712629,0.346655048,0.197072295647549,0.437926243,0.366259948701622,0.513691095,0.121366529985536,0.429909123,0.109384840813569,0.432950083,0.251576138544868,0.474218764,0.215301871817619,0.191198705616848,0.132056282284462,0.330396521524948,0.171781673600939,0.175256039351989,0.215301871817619,0.191198705616848,0.132056282284462,0.330396521524948,0.171781673600939,0.175256039351989,-0.0276919611174447,0.00248774025946483,-0.0233830686108464,-0.00128621418478816,-0.00222691808756002,-0.00514334943988096,0.00382762069193046,-0.00190333656938815,0.000530945064252468,0.00288908467011297,0.00382373168873292,0.00951198220056818,0.00778529080351453,5.99938362618266e-05,0.0078892031756069,-0.0228072694794228,0.00277367505190937,-0.0180031233868231
"83",83,"NUMEX_BILL_MELTON","2","182","11","3",5.5,5.49535361822222,3.9,4.55,4.5,2.7,0.0144676723792894,0.42747354,0.216219395594089,0.488850517,0.279686427869674,0.535547482,-0.0753830905929713,0.451867474,0.0108120042052052,0.420897708,0.0733116041321475,0.409304896,0.236334878776304,0.487409374,0.0561294125609117,0.33450849,0.0518328998825293,0.445501153,0.139637937200222,0.394534008,0.214914197042004,0.484642517,0.0132238637968872,0.25212226,0.124984399490433,0.445344572,0.133734420223835,0.450176688,0.350225731900051,0.451247405,0.0635861437557556,0.335348336,0.19265498219721,0.442622741,0.324413247082623,0.494980293,0.111753356566772,0.422639743,0.0834226189381052,0.429330273,0.241313680610263,0.448645951,0.202420563247334,0.186892911118889,0.125614512416927,0.330396521524948,0.153072778456283,0.143391304924354,0.202420563247334,0.186892911118889,0.125614512416927,0.330396521524948,0.153072778456283,0.143391304924354,-0.0151180640591447,0.00322183450547914,-0.00953768302646192,0.00322167030952771,0.00641827816069182,0.0143384541323765,0.0092439878789344,0.000960693281218032,0.0109079574452227,0.00927109974165144,0.000700394086906547,0.0104842178801932,-0.00206500166365435,-8.8375362186043e-05,-0.00221807228042897,-0.0297576871704657,0.00346735093165235,-0.0237520592154165
"84",84,"NUMEX_BILL_MELTON","2","183","11","4",4.9,4.69840746011111,3.45,4.05,3.95,2.9,0.0111198268874596,0.435949263,0.207823917526497,0.470200843,0.257425204428097,0.5179372,-0.0750628424658692,0.484736291,0.0100726033323327,0.419362701,0.0585029049765565,0.404288665,0.192274606022545,0.451871624,0.0489932254220386,0.315280595,0.0515894320201166,0.450332395,0.116664957537715,0.339256709,0.169826705815797,0.436117348,0.0124672360872332,0.264493857,0.117723873554143,0.431494257,0.125473492823587,0.441830065,0.308400722787336,0.426865455,0.0608896318184678,0.327894343,0.167607142949895,0.42070524,0.288704842688417,0.457368837,0.111884127634505,0.424363223,0.0945439662552407,0.413977356,0.206738760744702,0.430961897,0.180338319983989,0.159789361858563,0.111120530214974,0.294089211467261,0.134363883311626,0.154012883066899,0.180338319983989,0.159789361858563,0.111120530214974,0.294089211467261,0.134363883311626,0.154012883066899,-0.0262585854528401,-0.00127595221788343,-0.0284685995125868,-0.0105251758796037,-0.00313302746032343,-0.0159517385986789,-0.00351187163339482,-0.00624914115653788,-0.0143357015728892,-0.00461178940903266,-0.0077719494210082,-0.0180732006212495,-0.0220466273515853,-0.000183585531873013,-0.0223646068189344,-0.0193135376005181,0.00213964365092783,-0.0156075661032137
"85",85,"NUMEX_BILL_MELTON","3","184","11","5",5.8,5.54282242277778,4.35,4.95,4.8,3.55,0.0414400038366842,0.430032577,0.228432342419102,0.486093527,0.301487815473272,0.535516218,-0.0660283769850119,0.474209068,0.0328788637720833,0.422679697,0.0975835844007309,0.409147445,0.242935818107625,0.499816506,0.0525684541508719,0.303459939,0.0704893873172334,0.448187616,0.145298731058386,0.376641702,0.226073293713904,0.481834666,0.0107777778998952,0.267669241,0.141033513412058,0.447789238,0.146746600087106,0.456422839,0.356069652526437,0.465560736,0.0773765882721369,0.334030763,0.204617735592729,0.453434081,0.330637436563921,0.515344403,0.137876461228623,0.432895658,0.112555692045637,0.434275012,0.221256376815347,0.442389418,0.213461684879007,0.188507290044625,0.14010849461888,0.359442369571097,0.163277630353368,0.18853301203017,0.213461684879007,0.188507290044625,0.14010849461888,0.359442369571097,0.163277630353368,0.18853301203017,0.00468981825185706,-0.000666997147007473,0.00353454530978505,0.00568771090154388,0.00127947914010429,0.00790383376974483,0.00910892939574089,-0.000592089183531699,0.00808340085173346,0.0160327979778038,-0.000723322844527513,0.0147799660662816,-0.00226884505462564,-0.000141188372249599,-0.00251339048773125,-0.00921829032577351,0.00193179777421343,-0.00587231844550892
"86",86,"NUMEX_BILL_MELTON","3","185","11","6",7.2,6.83772318344444,5.25,5.85,6.4,4.6,0.0644329938682734,0.441772052,0.258587470395123,0.541109203,0.316112370451106,0.566826607,-0.0648607882773412,0.453834089,0.0640187233033764,0.415522433,0.119076123929339,0.425322904,0.27321404207714,0.534184388,0.0619851835531217,0.304960919,0.0930131831226663,0.438484454,0.16822357050438,0.403737705,0.275437474798345,0.505955624,0.00574177186635706,0.303730454,0.153765969831417,0.461373794,0.161996995590387,0.462075006,0.398281089162517,0.494428865,0.0599218627430932,0.326060499,0.232616886224948,0.481063137,0.383075809770406,0.574325011,0.171251280866918,0.444605615,0.138837167772491,0.456029721,0.26949975960693,0.495379989,0.264986919160147,0.232545906953385,0.169096459022786,0.424795527674933,0.217703507137824,0.24429629727853,0.264986919160147,0.232545906953385,0.169096459022786,0.424795527674933,0.217703507137824,0.24429629727853,0.0298858314827211,0.000606889783596628,0.0309369954179114,0.0231399832036979,0.0111266514101992,0.0424119086800546,0.0278648429269268,0.00736455807287339,0.0406206316286936,0.0378375558351422,0.0143505544890554,0.0626934452183543,0.0387121172723478,0.000255085830006451,0.0391539388882791,0.0168703038997964,0.00155274374765289,0.0195597349501136
"87",87,"NUMEX_BILL_MELTON","4","186","11","7",6.2,6.40600115122222,4.7,5.45,5.9,3.95,0.0370393187104873,0.42435155,0.22076626385362,0.512366915,0.285500478953798,0.547929747,-0.0609639106397624,0.438510012,0.0548584256120638,0.409961589,0.111399670892276,0.403963874,0.255615975336404,0.518247065,0.0601594133613342,0.30789662,0.0789592804854718,0.430987575,0.156260597681331,0.377648611,0.260442495638836,0.491608815,0.0224447832317114,0.284326674,0.147487513227702,0.446096638,0.158022858284537,0.445092849,0.378400535324081,0.481639379,0.0332183766638011,0.318594196,0.244644859222304,0.483792354,0.364971065601439,0.555397177,0.174739547744638,0.437221839,0.138085060669049,0.447045149,0.28084431996261,0.503483284,0.228183180387904,0.217863360023443,0.151381591887066,0.395749679628784,0.200695420642682,0.209776168315259,0.228183180387904,0.217863360023443,0.151381591887066,0.395749679628784,0.200695420642682,0.209776168315259,0.00827872719966128,-0.000903964729401704,0.00671301436692927,0.0142774247975914,0.00652939042279661,0.0255866607029086,0.0183511563734416,3.61308442823621e-05,0.0184137368311855,0.0232922794075045,0.00445381354410452,0.0310065107196215,0.0288350918639927,0.000168937885163581,0.0291277008631406,0.0210648662645334,-0.000503098891250042,0.0201934734274647
"88",88,"NUMEX_BILL_MELTON","4","187","11","8",5.7,5.69669687322222,4.35,4.85,5.05,3,0.0274854897364465,0.427336076,0.206912916436318,0.502716749,0.270529110487611,0.535019366,-0.0644808696598125,0.46301029,0.0384304928841612,0.40603006,0.106060408610651,0.399769058,0.244162079364184,0.512546478,0.0534755691158488,0.30742115,0.0688045181693415,0.43869236,0.165599432923432,0.394195092,0.279837817040075,0.492210749,0.0185385310182183,0.280503962,0.148630082100229,0.466563165,0.165535092774237,0.461628584,0.365237215691032,0.469684125,0.0126846889170196,0.315821725,0.207277779651976,0.470258749,0.335311600232526,0.515300071,0.137697162462239,0.421658868,0.10764273946638,0.444197383,0.261853464615926,0.472356603,0.209781311001783,0.193740446268643,0.14010849461888,0.35218090755956,0.171781673600939,0.159323672138172,0.209781311001783,0.193740446268643,0.14010849461888,0.35218090755956,0.171781673600939,0.159323672138172,-0.00431572905726656,-0.00265971258335111,-0.00892248636502991,0.00502199867803298,0.00246028943877439,0.00928334496869371,0.018570820145002,0.002658467458456,0.0231754208331947,0.0138408970379628,-0.00180109724677107,0.0107213051108151,0.000149603284922288,6.46920578544199e-05,0.000261653215482683,-0.00819119780520664,0.00182521169916879,-0.00502983842149199
"89",89,"NM170506PAR","4","188","12","8",6.15,6.95335560722222,5.35,5.75,5.7,3.75,0.0329101127776105,0.426525855,0.23440841688023,0.531010019,0.293892836337049,0.549159426,-0.0482279612848001,0.454879929,0.078009735648257,0.399143933,0.128995375394086,0.422560472,0.263219356753084,0.536295114,0.0390525513488191,0.358011941,0.0957765696669746,0.44410487,0.188417092664112,0.425460445,0.309163944213897,0.513405381,0.0305257439133991,0.274159035,0.179212758986282,0.456318994,0.201415807622031,0.448409173,0.401517996750172,0.501547978,0.0485954075241195,0.336549681,0.25088880272413,0.482080796,0.342609396308613,0.541502369,0.18188840076374,0.450571493,0.122289859201518,0.455914968,0.270134110876595,0.496302277,0.226342993449292,0.236478480141742,0.172317343956553,0.417534065663396,0.193892186044625,0.199154590172715,0.226342993449292,0.236478480141742,0.172317343956553,0.417534065663396,0.193892186044625,0.199154590172715,0.00671209602475433,0.00386889010674794,0.0134132102292592,0.00575100374655592,0.00726592900148576,0.0183359618863225,0.0121763026632376,0.0054993168726447,0.0217013988519554,0.0203804476123173,0.00678473731767645,0.0321319573111886,0.0151326845399168,6.81038882341303e-05,0.0152506439340159,-0.0132257882762214,0.00292629506283836,-0.0081572965715962
"90",90,"NUMEX_BILL_MELTON","4","189","12","7",7.3,6.55335560722222,4.8,5.55,6.05,3.45,0.0517446515799789,0.439830865,0.249857134887544,0.533919177,0.324863213118893,0.558571706,-0.0686674593854686,0.455182606,0.0370058995616198,0.408306676,0.115102288389375,0.425838943,0.262133621088665,0.524097678,0.0334289895551439,0.359920615,0.0666310553333643,0.444579114,0.154459696401194,0.386171398,0.273187364263456,0.492311146,-0.00257405359380502,0.296922306,0.142209551816148,0.44443586,0.157574871136542,0.442446693,0.394026376766063,0.508964646,0.0235789323268326,0.324633162,0.239477308338723,0.468957027,0.353598785896698,0.558459881,0.155725675334415,0.449240866,0.115469696490444,0.445484985,0.26178893237339,0.497543904,0.268667293037371,0.222874776059867,0.154602476820833,0.403011141640321,0.205797846591224,0.183222222958897,0.268667293037371,0.222874776059867,0.154602476820833,0.403011141640321,0.205797846591224,0.183222222958897,0.0342756401826343,0.00561342266523513,0.043998373400693,0.0131704974430224,0.0104758266105556,0.0313151613044966,0.0152069907227066,0.0056114467501176,0.0249263015554052,0.0213132605385499,0.0117126830634594,0.0416002226087612,0.0288156466290964,0.000221585440891738,0.0291994438692613,-0.000859575768066867,0.000852293934604477,0.000616640623199965
"91",91,"AMERISTAND_803T","3","190","12","6",7.2,7.47652449544444,6.1,6.15,6.75,5.35,0.0888472757513475,0.460204899,0.306799303876858,0.554175279,0.365013806119643,0.56702365,-0.0499325176160095,0.45467201,0.104486651787667,0.410703112,0.156561206879785,0.435629985,0.306925284385184,0.542205924,0.0487532715004934,0.36332256,0.135717006200949,0.444473224,0.206668405486541,0.426101105,0.312924906214083,0.510497095,0.0233589765470051,0.30261372,0.189521497602649,0.46529999,0.19070874705263,0.463919854,0.407129893311541,0.495154319,0.0636747961930973,0.354692899,0.264087803621435,0.480182394,0.385218058867232,0.567354911,0.243458046716996,0.485317138,0.17515223195314,0.471224645,0.271269057032373,0.503362041,0.264986919160147,0.254271066992288,0.196473980959809,0.446579913709545,0.229609167684424,0.284127215313073,0.264986919160147,0.254271066992288,0.196473980959809,0.446579913709545,0.229609167684424,0.284127215313073,0.0447154601780511,0.00421118764780503,0.0520094511123819,0.0157126659783923,0.0119512345412367,0.0364128113265289,0.0250036484005162,0.00929444656851695,0.0411021020150732,0.0254343004672898,0.00779320019932172,0.0389325191070851,0.0329017788645624,0.000187125498579149,0.0332258897340768,0.0172186785361512,-0.000819885973521994,0.0157985943798037
"92",92,"NM1701PAR","3","191","12","5",5.65,5.52364222877778,3.9,4.3,4.7,3.2,0.0391939890346568,0.427943751,0.238698003161792,0.503631585,0.30154405209427,0.534502897,-0.0619662757813756,0.458699726,0.0436490238750863,0.409107817,0.102559949373024,0.412249223,0.239323768439362,0.502420906,0.0392913018421598,0.352059329,0.0748284406598941,0.444031856,0.146585147494338,0.372250402,0.231809924898525,0.467980453,0.00203278455411171,0.272137497,0.127333166570499,0.431915395,0.133366305485226,0.42971914,0.349967883612733,0.446116473,0.0497363717301997,0.342404996,0.206819093259466,0.440474572,0.326014010119615,0.507144216,0.159718726486288,0.431201262,0.116109136627798,0.425367682,0.217549446440242,0.443538598,0.207941124063171,0.187854985836102,0.125614512416927,0.312242866496105,0.15987601305434,0.169945250280716,0.207941124063171,0.187854985836102,0.125614512416927,0.312242866496105,0.15987601305434,0.169945250280716,-0.00595116805117628,0.00050348507947534,-0.00507910631648295,0.00578739923090358,0.000341594526943138,0.00637905830457106,0.00245752545793235,-0.00127598126291761,0.000247461090710893,-0.00686479807009109,-0.00754905261123384,-0.0199401406846208,-0.0080574054585801,-0.000121710777780595,-0.0082682147086036,-0.00926731769183759,-0.00153087524131671,-0.0119188713782604
"93",93,"NM170506PAR","2","192","12","4",5.45,5.09779094811111,3.95,4.45,4.65,3.35,0.0297280894338548,0.436407529,0.234838167571208,0.496654143,0.272415333755608,0.517204329,-0.0595485853019472,0.477361154,0.0583188450838409,0.405104947,0.0963580804967274,0.431511807,0.218635903794712,0.483350724,0.0379708434002502,0.351743197,0.0935588228745965,0.451242791,0.143381906812813,0.385532063,0.216488046056899,0.467483156,0.0149286831916963,0.262712131,0.139272228057642,0.445465461,0.152703177697798,0.457526701,0.351606812774085,0.458268964,0.0621062750260655,0.383392286,0.208373691379359,0.456854263,0.317724047972973,0.499410637,0.173731912955211,0.457044496,0.119472209398152,0.432797633,0.228052139869636,0.456055333,0.200580376308722,0.17337209882341,0.12722495488381,0.323135059513411,0.158175204404825,0.177911433887625,0.200580376308722,0.17337209882341,0.12722495488381,0.323135059513411,0.158175204404825,0.177911433887625,-0.0102802756316354,0.000504570733426551,-0.00940633348914732,-0.0136739474691322,-0.00231106826949163,-0.0176768351141598,-0.00672207197691418,-0.00451396291068663,-0.0145404850475393,-0.0103366716584399,-0.00346827222389421,-0.0163438953384537,-0.00610596648132711,-9.57889389139914e-05,-0.00627187778960424,-0.0156159261212567,0.000200417016097609,-0.0152687936681913
"94",94,"NM1702PAR","2","193","12","3",4.8,4.66100642022222,3.7,4.15,4.3,2.9,0.00422859797541595,0.424282234,0.202977757787206,0.44767628,0.258006596509055,0.497145426,-0.067566260497579,0.506065305,0.0285620783519295,0.419510783,0.0433983864541759,0.417325166,0.188805518076646,0.453740938,0.0394446726948932,0.371997243,0.0635272889795738,0.451365733,0.121185208866136,0.392847415,0.19285789645434,0.461060447,0.00838451729123406,0.273558029,0.112694593809934,0.43706381,0.129788987425442,0.445370699,0.341017530954981,0.446869701,0.0405932785594433,0.389968786,0.191812535440699,0.41806382,0.30033392268363,0.478781243,0.139500224173822,0.431316326,0.0788992830041199,0.431433899,0.230460551203546,0.452141037,0.176657946106764,0.158517380161056,0.119172742549392,0.301350673478799,0.146269543858226,0.154012883066899,0.176657946106764,0.158517380161056,0.119172742549392,0.301350673478799,0.146269543858226,0.154012883066899,-0.0224900651060346,0.00282661454679206,-0.0175942251189717,-0.0101527315415911,-0.00195693318421348,-0.0135422392288546,-0.00300359720068527,-0.00217306714890226,-0.00676745989439515,-0.00855110442366927,-0.00173216983926571,-0.0115513105795053,-0.00912790427011471,-9.52091684349353e-05,-0.00929281138646977,-0.0278412826245532,0.00172606107925486,-0.024851657151381
